DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationQ_0.25[us],DurationQ_0.5[us],DurationQ_0.75[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyQ_0.25[us],LatencyQ_0.5[us],LatencyQ_0.75[us],LatencyMax[us]
"2026-04-28T17:25:43,191",CREATE,8,1,0,6.378787878787879,28,0,28672,31.03,178.948739,0.9032258064516129,3.792723352973405,8.820564516129032E-4,0.0037038313993880906,6391026.392857143,4123,6765,8986,530464,29799361,6391025.5,4122,6765,8986,530462,29799361
