DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationQ_0.25[us],DurationQ_0.5[us],DurationQ_0.75[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyQ_0.25[us],LatencyQ_0.5[us],LatencyQ_0.75[us],LatencyMax[us]
"2026-04-28T17:28:44,965",READ,4,1,0,3.735294117647059,53658,4,54945792,31.007,100.286498,1730.9032258064517,699.0921420700495,1.690335181451613,0.6827071699902827,1868.9943344887995,1212,1596,1727,1962,44088,1849.949979499795,1208,1587,1715,1941,41493
