DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationQ_0.25[us],DurationQ_0.5[us],DurationQ_0.75[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyQ_0.25[us],LatencyQ_0.5[us],LatencyQ_0.75[us],LatencyMax[us]
"2026-04-28T17:52:22,827",READ,32,1,0,28.38771186440678,7,6,7168,121.008,120.225326,0.05785123966942149,0.6321205588285577,5.649535123966942E-5,6.173052332310133E-4,1.717504657142857E7,4311,51188,57797,81260,119915275,1.7167600714285713E7,4288,40756,47266,66328,119915154
