DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationQ_0.25[us],DurationQ_0.5[us],DurationQ_0.75[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyQ_0.25[us],LatencyQ_0.5[us],LatencyQ_0.75[us],LatencyMax[us]
"2026-04-28T17:27:31,538",READ,1,1,0,0.9117647058823529,13403,0,13724672,31.004,28.065463,432.35483870967744,186.18024909897022,0.4222215221774194,0.1818166495107131,2093.9687383421624,1414,1827,1986,2196,57061,2076.7427441617547,1412,1818,1975,2177,54338
