DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationQ_0.25[us],DurationQ_0.5[us],DurationQ_0.75[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyQ_0.25[us],LatencyQ_0.5[us],LatencyQ_0.75[us],LatencyMax[us]
"2026-04-28T17:38:57,305",CREATE,8,1,0,6.840909090909091,49,0,50176,121.012,718.73504,0.4049586776859504,3.792723352971346,3.9546745867768593E-4,0.00370383139938608,1.4668062040816326E7,3128,7652,11262,38761,119235043,1.466806081632653E7,3128,7651,11261,38754,119235043
