DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationQ_0.25[us],DurationQ_0.5[us],DurationQ_0.75[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyQ_0.25[us],LatencyQ_0.5[us],LatencyQ_0.75[us],LatencyMax[us]
"2026-04-28T17:34:25,868",CREATE,1,1,0,0.9889923793395428,57714,15,59099136,121.023,115.12924,476.97520661157023,185.75291636818682,0.46579610020661155,0.18139933239080744,1994.8234397199985,1316,1692,1820,2041,22563,1994.6178050386388,1316,1692,1820,2040,22560
