DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationLoQ[us],DurationMed[us],DurationHiQ[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyLoQ[us],LatencyMed[us],LatencyHiQ[us],LatencyMax[us]
"2026-04-28T17:23:51,496",CREATE,1,1,0,0.0,0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0
"2026-04-28T17:23:52,502",CREATE,1,1,1,0.7,123,0,125952,1.008,0.729064,123.0,121.00000000000001,0.1201171875,0.11816406250000001,6627.854545454546,2372,231196,6626.872727272727,2371,231192
"2026-04-28T17:23:53,507",CREATE,1,1,1,0.8,408,0,417792,2.013,1.703662,204.0,222.1392894125692,0.19921875,0.21693289981696212,4216.985148514851,2306,231196,4215.836633663366,2306,231192
"2026-04-28T17:23:54,515",CREATE,1,1,1,0.8620689655172413,686,0,702464,3.021,2.552845,228.66666666666666,256.8178724468277,0.22330729166666666,0.2507987035613552,3867.9469696969695,2238,231196,3867.012121212121,2237,231192
"2026-04-28T17:23:55,520",CREATE,1,1,1,0.8974358974358975,1018,0,1042432,4.023,3.536012,254.5,303.70992037083033,0.24853515625,0.296591719112139,3550.2128514056226,2018,231196,3549.483935742972,2018,231192
"2026-04-28T17:23:56,523",CREATE,1,1,1,0.9183673469387755,1405,0,1438720,5.028,4.517219,281.0,353.83080981558186,0.2744140625,0.34553790021052916,3254.480547550432,1908,231196,3253.8746397694526,1908,231192
"2026-04-28T17:23:57,531",CREATE,1,1,1,0.9322033898305084,1740,0,1781760,6.036,5.46774,290.0,343.82382946824765,0.283203125,0.3357654584650856,3145.995397008055,1874,231196,3145.450517836594,1874,231192
"2026-04-28T17:23:58,538",CREATE,1,1,1,0.9411764705882353,2052,0,2101248,7.043,6.336756,293.14285714285717,323.7073326007142,0.28627232142857145,0.31612044199288497,3127.7176702862785,1831,231196,3127.200888450148,1830,231192
"2026-04-28T17:23:59,538",CREATE,1,1,1,0.9487179487179487,2423,0,2481152,8.043,7.327198,302.875,347.9129149161868,0.2957763671875,0.3397587059728387,3056.82019190655,1704,231196,3056.323320817689,1704,231192
"2026-04-28T17:24:00,546",CREATE,1,1,1,0.9545454545454546,2838,0,2906112,9.051,8.291648,315.3333333333333,387.7915583942316,0.3079427083333333,0.37870269374436677,2943.4320198793043,1704,231196,2942.9669861554844,1704,231192
"2026-04-28T17:24:01,547",CREATE,1,1,1,0.9591836734693877,3215,0,3292160,10.053,9.217747,321.5,382.86635414792454,0.31396484375,0.37389292397258256,2867.1063763608086,1682,231196,2866.6622083981338,1682,231192
"2026-04-28T17:24:02,551",CREATE,1,1,1,0.9626168224299065,3618,0,3704832,11.057,10.072335,328.90909090909093,391.80052226222347,0.3212002840909091,0.3826176975217026,2807.228260869565,1658,231196,2806.7940356744703,1658,231192
"2026-04-28T17:24:03,554",CREATE,1,1,1,0.9658119658119658,4059,0,4156416,12.06,11.060123,338.25,421.6362825062428,0.330322265625,0.41175418213500276,2739.688630170919,1651,231196,2739.263562051028,1651,231192
"2026-04-28T17:24:04,560",CREATE,1,1,1,0.968503937007874,4467,0,4574208,13.066,12.045248,343.61538461538464,411.75226687039543,0.33556189903846156,0.40210182311562054,2707.405709148123,1651,231196,2706.985165205664,1651,231192
"2026-04-28T17:24:05,567",CREATE,1,1,1,0.9708029197080292,4908,0,5025792,14.073,13.027459,350.57142857142856,427.71187804543536,0.3423549107142857,0.41768738090374546,2661.924601552922,1651,231196,2661.512055578259,1651,231192
"2026-04-28T17:24:06,569",CREATE,1,1,1,0.9727891156462585,5335,0,5463040,15.075,13.974009,355.6666666666667,430.4224880916798,0.3473307291666667,0.42033446102703104,2621.2734946539113,1626,231196,2620.86419058338,1625,231192
"2026-04-28T17:24:07,574",CREATE,1,1,1,0.9743589743589743,5723,0,5860352,16.08,14.821454,357.6875,403.6063612122693,0.34930419921875,0.39414683712135673,2601.624363700193,1626,231196,2601.2266104967525,1625,231192
"2026-04-28T17:24:08,575",CREATE,1,1,1,0.9759036144578314,6156,0,6303744,17.081,15.786605,362.11764705882354,416.4975995593174,0.35363051470588236,0.4067359370696459,2574.0428827653677,1626,231196,2573.6577531387575,1625,231192
"2026-04-28T17:24:09,578",CREATE,1,1,1,0.9772727272727273,6613,0,6771712,18.084,16.765462,367.3888888888889,439.57151732446545,0.3587782118055556,0.4292690598871733,2542.9185499772484,1571,231196,2542.5466403761566,1571,231192
"2026-04-28T17:24:10,582",CREATE,1,1,1,0.978494623655914,7085,0,7255040,19.088,17.745256,372.89473684210526,460.7023484741151,0.3641550164473684,0.44990463718175305,2509.227375565611,1571,231196,2508.8655260180994,1571,231192
"2026-04-28T17:24:11,588",CREATE,1,1,1,0.9795918367346939,7485,0,7664640,20.094,18.732738,374.25,421.0669049167945,0.365478515625,0.41119814933280713,2506.0519063545153,1571,231196,2505.695785953177,1571,231192
"2026-04-28T17:24:12,591",CREATE,1,1,1,0.9805825242718447,7888,0,8077312,21.097,19.722127,375.6190476190476,414.07128679628784,0.36681547619047616,0.40436649101199984,2500.2696501014198,1559,231196,2499.9206389452333,1559,231192
"2026-04-28T17:24:13,598",CREATE,1,1,1,0.9813953488372092,8354,0,8554496,22.104,20.586199,379.72727272727275,442.4716500940664,0.3708274147727273,0.4321012207949867,2474.302764423077,1509,231196,2473.958894230769,1509,231192
"2026-04-28T17:24:14,601",CREATE,1,1,1,0.9822222222222222,8798,0,9009152,23.107,21.540886,382.5217391304348,435.852304784748,0.37355638586956524,0.4256370163913555,2458.1634143558144,1481,231196,2457.8259728403514,1481,231192
"2026-04-28T17:24:15,603",CREATE,1,1,1,0.9829787234042553,9277,1,9499648,24.109,22.515445,386.5416666666667,463.75897055520596,0.3774820963541667,0.4528896196828183,2434.8918568184276,1481,231196,2434.559208391911,1481,231192
"2026-04-28T17:24:16,606",CREATE,1,1,1,0.9836734693877551,9746,1,9979904,25.112,23.490673,389.84,472.1288974873146,0.380703125,0.46106337645245565,2414.996710188136,1481,231196,2414.6640279634007,1481,231192
"2026-04-28T17:24:17,611",CREATE,1,1,1,0.984313725490196,10187,1,10431488,26.116,24.472146,391.8076923076923,451.18744029425926,0.3826246995192308,0.44061273466236256,2406.0707894995576,1481,231196,2405.7393569953792,1481,231192
"2026-04-28T17:24:18,614",CREATE,1,1,1,0.9849056603773585,10631,1,10886144,27.12,25.452251,393.74074074074076,440.9550264894482,0.38451244212962965,0.43062014305610175,2397.311010643308,1481,231196,2396.9771121785816,1481,231192
"2026-04-28T17:24:19,616",CREATE,1,1,1,0.9854545454545455,11080,1,11345920,28.122,26.424431,395.7142857142857,444.14405796421346,0.38643973214285715,0.4337344316056772,2386.815192846175,1481,231196,2386.4809863607625,1481,231192
