DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationQ_0.25[us],DurationQ_0.5[us],DurationQ_0.75[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyQ_0.25[us],LatencyQ_0.5[us],LatencyQ_0.75[us],LatencyMax[us]
"2026-04-28T17:43:57,453",READ,1,1,0,0.93681550126369,59119,1,60537856,121.005,114.766839,488.58677685950414,195.42772029453255,0.4771355242768595,0.19084738310012944,1941.2851875031715,1247,1708,1843,2038,48432,1929.0262859655948,1245,1701,1835,2025,45774
